label,statement,subject,speaker,speaker's job title,state,party,barely true counts,false counts,half true counts,mostly true counts,pants on fire counts,context,polarity,subjectiveWordsCount,subjectivity
2,1090,3,1299,320,12,16,28.0,23.0,38.0,34.0,7.0,751,0.0,0,1
1,1,94,80,530,18,4,70.0,71.0,160.0,163.0,9.0,1090,0.05,1,1
1,296,111,699,569,27,7,0.0,1.0,0.0,0.0,1.0,287,0.0,1,1
1,402,10,801,790,2,16,31.0,39.0,31.0,37.0,8.0,575,0.0,1,1
1,221,3,1410,446,73,16,26.0,41.0,32.0,40.0,11.0,1264,0.0,2,1
3,23,10,870,966,12,16,0.0,1.0,1.0,0.0,0.0,1760,-1.0,2,0
0,2,65,801,790,2,16,31.0,39.0,31.0,37.0,8.0,1498,0.0,1,1
3,23,12,103,783,60,8,18.0,12.0,22.0,41.0,0.0,1665,0.03333333333333333,7,1
0,253,20,1147,159,14,16,16.0,15.0,20.0,10.0,11.0,636,0.0,1,1
2,1,40,232,656,45,13,1.0,1.0,0.0,0.0,0.0,749,-0.03571428571428571,3,1
1,2438,3,458,778,26,4,0.0,0.0,0.0,0.0,0.0,2675,0.0,0,1
0,851,38,470,348,63,16,9.0,6.0,4.0,4.0,4.0,452,0.0,1,1
4,1,124,528,327,14,13,0.0,0.0,0.0,1.0,0.0,2656,0.5,1,2
4,225,102,85,186,5,4,0.0,0.0,0.0,2.0,0.0,2258,-0.2395833333333333,2,2
1,93,40,1105,432,56,4,1.0,0.0,1.0,1.0,1.0,2857,0.0,1,1
3,1,85,1378,93,8,16,0.0,0.0,1.0,0.0,0.0,280,-0.14583333333333334,3,2
4,1,30,895,783,35,16,2.0,1.0,1.0,4.0,0.0,6,-0.3125,3,2
4,1,43,1262,622,56,16,0.0,0.0,0.0,1.0,0.0,1838,0.0,1,1
1,1800,9,787,133,54,13,0.0,0.0,0.0,0.0,0.0,182,0.0,1,1
1,1039,46,1127,501,45,16,0.0,3.0,0.0,0.0,0.0,1697,0.0,1,1
4,113,21,151,755,63,16,0.0,1.0,4.0,3.0,0.0,1176,-0.4,1,2
1,549,2,1083,507,43,13,0.0,0.0,0.0,0.0,0.0,1166,0.0,0,1
4,2,66,711,785,43,16,1.0,0.0,3.0,3.0,0.0,737,0.0,4,2
5,4686,63,1461,376,49,4,0.0,0.0,0.0,1.0,1.0,1371,0.0,0,1
3,1,73,1547,783,63,4,8.0,3.0,15.0,15.0,0.0,1264,0.0,2,1
1,1,6,593,568,38,4,40.0,29.0,69.0,76.0,7.0,3062,0.125,2,1
3,294,3,60,412,56,4,0.0,0.0,1.0,0.0,0.0,1021,-0.1,1,1
3,2,20,1082,185,30,16,8.0,22.0,6.0,4.0,16.0,584,0.0,1,1
1,315,12,296,790,36,4,0.0,4.0,2.0,8.0,0.0,2036,0.0,2,0
3,738,13,860,420,56,4,0.0,0.0,3.0,3.0,0.0,81,-0.45,1,2
3,775,9,1299,320,12,16,28.0,23.0,38.0,34.0,7.0,1938,0.5,4,2
3,22,18,854,36,56,4,0.0,0.0,1.0,0.0,0.0,1121,-0.05208333333333333,2,1
3,1,2,766,663,43,16,13.0,22.0,11.0,4.0,2.0,2540,-0.5,1,0
3,1,6,1029,402,26,4,3.0,1.0,10.0,4.0,0.0,2865,0.0,2,1
4,27,7,1147,159,14,16,16.0,15.0,20.0,10.0,11.0,2737,-0.16666666666666669,2,1
2,50,12,1569,785,47,16,1.0,1.0,1.0,0.0,0.0,1552,0.0,2,1
1,1,65,80,530,18,4,70.0,71.0,160.0,163.0,9.0,1474,0.0,0,1
3,1,80,1597,766,12,16,1.0,1.0,1.0,0.0,0.0,942,0.0,2,1
2,83,6,883,226,12,16,1.0,1.0,0.0,1.0,0.0,605,0.0,1,1
0,51,20,1424,610,34,16,3.0,1.0,1.0,0.0,0.0,940,0.0,0,1
1,1,30,730,987,12,4,1.0,0.0,0.0,0.0,0.0,580,0.2,0,0
3,1,18,1298,320,56,16,30.0,30.0,42.0,23.0,18.0,375,-0.04999999999999999,2,2
1,282,10,292,787,12,16,3.0,3.0,1.0,3.0,1.0,749,0.0,0,1
2,1282,62,413,567,38,16,63.0,114.0,51.0,37.0,61.0,2289,0.0,0,1
3,23,9,154,320,63,16,6.0,5.0,7.0,6.0,3.0,2578,-0.25,2,1
0,2,17,413,567,38,16,63.0,114.0,51.0,37.0,61.0,281,0.125,2,1
1,363,48,418,734,56,4,1.0,0.0,1.0,2.0,0.0,1106,-0.15,1,2
2,25,9,1518,559,49,12,1.0,0.0,0.0,0.0,1.0,447,-0.16666666666666666,5,2
2,1,18,638,812,56,16,1.0,0.0,0.0,0.0,0.0,8,0.0,0,1
3,247,51,1,1004,14,13,0.0,0.0,1.0,0.0,0.0,2824,0.0,1,1
1,22,18,1299,320,12,16,28.0,23.0,38.0,34.0,7.0,2568,0.0,1,1
1,1,14,648,747,56,16,2.0,0.0,1.0,0.0,1.0,1700,0.17857142857142858,2,1
5,1,73,847,483,43,16,4.0,5.0,4.0,5.0,6.0,1167,0.0,0,1
3,1,14,1284,286,43,4,0.0,0.0,1.0,0.0,0.0,1603,0.0,1,1
1,18,14,823,783,14,16,2.0,3.0,3.0,2.0,0.0,1894,-0.4,1,2
2,1,142,413,567,38,16,63.0,114.0,51.0,37.0,61.0,643,0.2,1,2
1,1039,102,1437,783,43,4,3.0,4.0,5.0,8.0,1.0,729,0.0,0,1
1,2,5,1047,718,43,4,0.0,0.0,0.0,0.0,0.0,991,0.0,0,1
5,86,3,1270,124,73,16,2.0,12.0,8.0,3.0,1.0,2141,0.0,0,1
0,2,125,1351,785,56,16,5.0,8.0,8.0,8.0,3.0,2686,0.0,0,1
3,51,6,232,656,45,13,1.0,1.0,0.0,0.0,0.0,1021,0.0,0,1
1,40,3,80,530,18,4,70.0,71.0,160.0,163.0,9.0,113,0.8,1,0
4,412,15,80,530,18,4,70.0,71.0,160.0,163.0,9.0,2102,0.0,1,1
1,528,50,773,647,56,16,5.0,3.0,6.0,2.0,1.0,1980,0.0,2,1
4,22,18,593,568,38,4,40.0,29.0,69.0,76.0,7.0,1453,-0.15,1,2
2,2,7,909,758,56,16,1.0,0.0,0.0,1.0,0.0,1107,0.0625,1,2
0,34,24,743,790,10,4,11.0,10.0,21.0,16.0,4.0,586,0.0,0,1
2,1540,32,413,567,38,16,63.0,114.0,51.0,37.0,61.0,3062,0.0,2,1
2,113,2,1590,972,18,4,1.0,1.0,0.0,0.0,0.0,2040,0.0,0,1
3,90,40,782,967,49,12,0.0,0.0,1.0,0.0,0.0,1214,0.0,1,1
4,1,12,1410,446,73,16,26.0,41.0,32.0,40.0,11.0,1566,-0.1,2,1
2,2,38,1013,209,73,16,2.0,4.0,1.0,2.0,1.0,1167,0.0,1,1
1,2771,17,1547,783,63,4,8.0,3.0,15.0,15.0,0.0,1447,0.08333333333333333,3,1
3,23,80,1031,621,12,13,0.0,0.0,1.0,0.0,0.0,2055,0.4166666666666667,2,2
3,264,3,1298,320,56,16,30.0,30.0,42.0,23.0,18.0,2372,0.1,1,2
2,22,5,721,982,5,16,1.0,0.0,0.0,0.0,0.0,988,0.0,1,2
0,9,2,889,783,56,16,2.0,4.0,4.0,3.0,0.0,427,0.0,1,1
3,257,30,1037,690,14,4,0.0,0.0,1.0,0.0,0.0,961,0.5,2,2
3,51,121,791,637,27,4,3.0,2.0,2.0,5.0,0.0,1335,0.35000000000000003,1,2
0,2,17,867,335,63,4,0.0,1.0,0.0,0.0,0.0,801,0.0,0,1
4,294,135,1296,690,12,4,0.0,2.0,1.0,1.0,0.0,954,0.0,2,1
4,1,13,413,567,38,16,63.0,114.0,51.0,37.0,61.0,1112,0.2,1,1
3,1102,43,541,164,26,2,7.0,6.0,3.0,5.0,1.0,17,-0.125,2,1
4,1,10,593,568,38,4,40.0,29.0,69.0,76.0,7.0,1340,0.0,1,1
5,3588,44,950,711,73,4,1.0,1.0,0.0,1.0,1.0,2676,0.0,0,1
1,1,6,1343,64,56,16,3.0,2.0,2.0,0.0,1.0,194,0.0,0,1
4,23,126,605,422,63,13,1.0,0.0,0.0,1.0,0.0,801,0.0,0,1
4,1,18,593,568,38,4,40.0,29.0,69.0,76.0,7.0,749,-0.2,0,1
0,1602,14,1410,446,73,16,26.0,41.0,32.0,40.0,11.0,561,-0.05,2,1
2,1,12,443,197,43,4,1.0,1.0,0.0,1.0,0.0,1518,0.125,2,1
2,23,3,1508,647,56,16,36.0,33.0,15.0,19.0,8.0,2139,-0.075,3,1
0,22,10,1298,320,56,16,30.0,30.0,42.0,23.0,18.0,2347,0.5,1,2
0,94,3,392,987,45,16,0.0,4.0,1.0,2.0,0.0,577,0.04166666666666667,3,1
1,2,3,397,423,54,16,0.0,0.0,0.0,0.0,0.0,1133,0.4166666666666667,2,2
3,4,82,1521,320,63,4,12.0,6.0,2.0,2.0,3.0,1176,0.0,1,1
4,1737,13,113,888,3,4,4.0,2.0,12.0,11.0,3.0,544,0.0,1,1
3,1,18,521,568,37,11,3.0,2.0,5.0,6.0,0.0,2344,-0.25,2,2
4,86,12,80,530,18,4,70.0,71.0,160.0,163.0,9.0,2204,0.5333333333333333,4,2
4,1377,13,1124,296,27,16,34.0,32.0,58.0,33.0,19.0,1095,0.11818181818181818,1,1
1,1,12,258,115,43,4,0.0,0.0,2.0,4.0,0.0,991,-0.4,0,0
2,393,43,1414,935,71,4,3.0,4.0,4.0,1.0,0.0,1647,0.0,1,1
2,3296,2,1620,690,12,16,2.0,3.0,4.0,3.0,0.0,1966,-0.07142857142857142,2,1
5,1,2,694,497,56,13,0.0,1.0,0.0,0.0,1.0,2910,-0.25,1,0
3,282,15,593,568,38,4,40.0,29.0,69.0,76.0,7.0,2071,0.0,2,1
2,1,88,292,787,12,16,3.0,3.0,1.0,3.0,1.0,1646,0.0,1,1
1,2,36,545,690,12,4,0.0,0.0,0.0,0.0,0.0,2531,-0.4,3,2
2,23,45,1410,446,73,16,26.0,41.0,32.0,40.0,11.0,561,0.0,2,1
1,51,66,1411,430,73,16,5.0,1.0,6.0,1.0,2.0,1157,0.0,0,1
4,2,77,1501,829,19,13,0.0,0.0,0.0,1.0,0.0,2556,0.0,0,1
1,2442,50,664,647,35,4,3.0,0.0,4.0,2.0,0.0,2877,-0.25,1,2
0,48,20,80,530,18,4,70.0,71.0,160.0,163.0,9.0,622,0.0,1,1
3,594,10,307,376,56,16,0.0,0.0,1.0,0.0,0.0,1720,0.0,0,1
1,1,40,394,521,56,16,0.0,0.0,0.0,0.0,0.0,1700,0.35000000000000003,4,2
1,87,20,80,530,18,4,70.0,71.0,160.0,163.0,9.0,2884,-0.15714285714285714,2,2
0,233,13,1106,320,20,16,8.0,10.0,12.0,5.0,0.0,2143,-0.6,1,0
3,2597,9,648,747,56,16,2.0,0.0,1.0,0.0,1.0,1152,0.0,1,1
3,1,13,1377,44,56,16,0.0,0.0,1.0,0.0,0.0,2418,-0.5,2,2
4,2261,18,80,530,18,4,70.0,71.0,160.0,163.0,9.0,1700,0.0,1,1
2,83,98,468,12,70,13,2.0,0.0,0.0,0.0,0.0,566,0.0,1,1
1,645,50,446,690,14,16,0.0,0.0,0.0,2.0,0.0,1121,0.25,2,2
3,932,10,1011,783,18,16,2.0,1.0,2.0,0.0,0.0,652,0.0,2,1
1,2442,30,257,764,9,4,0.0,0.0,0.0,0.0,0.0,1338,0.0,0,1
1,257,48,407,79,14,9,0.0,1.0,0.0,1.0,0.0,716,0.5,1,2
0,20,3,1614,989,56,4,5.0,1.0,8.0,12.0,1.0,2290,0.0,1,1
2,1,18,1123,646,23,16,7.0,6.0,5.0,7.0,0.0,566,0.0,2,1
4,51,102,1555,981,56,16,0.0,1.0,4.0,3.0,1.0,2376,-0.15833333333333333,3,1
4,1,12,1450,348,26,4,0.0,1.0,3.0,4.0,0.0,2433,0.0,2,1
4,65,2,766,663,43,16,13.0,22.0,11.0,4.0,2.0,939,0.0,1,1
3,51,15,823,783,14,16,2.0,3.0,3.0,2.0,0.0,1566,-0.1,1,1
1,51,9,763,647,75,16,1.0,0.0,0.0,0.0,0.0,2094,-0.3,3,2
2,2277,9,833,790,21,16,2.0,1.0,1.0,1.0,0.0,749,0.0,2,1
2,1,10,413,567,38,16,63.0,114.0,51.0,37.0,61.0,125,0.45,2,2
3,283,14,547,768,63,4,1.0,0.0,4.0,1.0,0.0,2832,0.0,3,1
3,385,46,80,530,18,4,70.0,71.0,160.0,163.0,9.0,575,0.0,1,1
0,2,32,413,567,38,16,63.0,114.0,51.0,37.0,61.0,1272,0.0,0,1
4,23,46,80,530,18,4,70.0,71.0,160.0,163.0,9.0,3030,0.0,2,1
4,65,51,1298,320,56,16,30.0,30.0,42.0,23.0,18.0,912,-0.10555555555555557,4,1
0,51,9,118,320,54,16,0.0,1.0,1.0,0.0,0.0,2928,0.13636363636363635,2,2
0,67,46,1013,209,73,16,2.0,4.0,1.0,2.0,1.0,1966,0.0,2,1
4,1214,102,4,273,12,16,0.0,1.0,1.0,2.0,1.0,969,0.0,1,1
1,23,70,1124,296,27,16,34.0,32.0,58.0,33.0,19.0,2982,-0.1416666666666667,0,1
0,1010,2,1407,755,63,16,2.0,2.0,0.0,1.0,0.0,1615,0.0,0,1
1,1,10,1394,783,14,16,1.0,1.0,3.0,4.0,1.0,1966,0.0,1,1
4,1,5,12,703,73,16,1.0,1.0,2.0,1.0,1.0,1966,0.25,2,2
1,2,110,1440,720,36,4,1.0,0.0,0.0,0.0,0.0,1499,0.25,6,2
0,1,56,746,905,12,4,0.0,2.0,0.0,0.0,0.0,505,0.0,0,1
0,83,17,572,320,31,16,1.0,1.0,0.0,0.0,0.0,2055,0.0,2,1
2,2,7,705,556,51,16,4.0,4.0,0.0,0.0,1.0,1167,0.0,0,1
2,28,31,1410,446,73,16,26.0,41.0,32.0,40.0,11.0,2487,-0.2307692307692308,1,2
1,1,2,96,953,56,4,0.0,0.0,0.0,0.0,0.0,1605,-0.125,4,2
2,1,137,791,637,27,4,3.0,2.0,2.0,5.0,0.0,2131,0.0,1,1
4,176,63,826,481,43,16,0.0,2.0,1.0,2.0,1.0,1708,0.11818181818181818,3,0
3,233,38,351,384,56,16,8.0,8.0,10.0,5.0,5.0,656,-0.25,2,1
0,775,73,991,783,12,16,33.0,24.0,32.0,35.0,5.0,492,0.0,0,1
1,1,40,1381,416,45,4,3.0,2.0,5.0,2.0,0.0,1711,0.25,1,2
3,432,6,610,768,14,16,3.0,1.0,4.0,3.0,0.0,2951,0.0,0,1
1,208,48,1547,783,63,4,8.0,3.0,15.0,15.0,0.0,516,1.0,3,1
3,34,12,801,790,2,16,31.0,39.0,31.0,37.0,8.0,1004,0.0,3,1
2,23,31,1432,783,49,4,2.0,3.0,2.0,7.0,0.0,991,0.0,0,1
1,83,56,80,530,18,4,70.0,71.0,160.0,163.0,9.0,49,0.0,1,1
5,2,3,1299,320,12,16,28.0,23.0,38.0,34.0,7.0,970,0.0,1,2
3,78,40,1254,94,23,16,7.0,8.0,10.0,12.0,3.0,2272,-0.4,2,2
2,7175,3,113,888,3,4,4.0,2.0,12.0,11.0,3.0,1264,0.16666666666666666,3,1
3,4183,3,653,809,11,13,2.0,2.0,1.0,2.0,0.0,975,0.05666666666666668,7,1
2,153,12,593,568,38,4,40.0,29.0,69.0,76.0,7.0,165,0.0,4,1
0,345,2,1590,972,18,4,1.0,1.0,0.0,0.0,0.0,1700,0.0,0,1
5,2,43,173,689,47,4,0.0,0.0,0.0,0.0,1.0,93,0.0,0,1
5,1,5,137,300,56,4,2.0,3.0,5.0,7.0,3.0,1148,0.0,1,1
5,90,160,1606,698,14,4,1.0,0.0,2.0,1.0,1.0,1023,0.2,0,1
2,1,3,413,567,38,16,63.0,114.0,51.0,37.0,61.0,2980,0.0,1,1
1,2,2,483,887,20,4,0.0,0.0,0.0,0.0,0.0,1984,0.0,1,1
2,2084,3,1299,320,12,16,28.0,23.0,38.0,34.0,7.0,439,0.0,1,1
0,13,151,413,567,38,16,63.0,114.0,51.0,37.0,61.0,2141,0.05,1,1
0,4724,12,471,690,12,16,0.0,1.0,0.0,0.0,0.0,2530,0.0,0,1
4,2,98,1225,764,38,16,0.0,1.0,1.0,2.0,1.0,1993,0.0,3,0
0,1,10,1236,17,34,16,0.0,1.0,0.0,0.0,0.0,1349,0.0,2,1
0,264,143,956,503,56,4,2.0,2.0,4.0,1.0,1.0,1121,-0.30000000000000004,0,1
2,23,111,8,764,12,4,6.0,5.0,4.0,11.0,1.0,2019,-0.25,1,1
5,1,2,766,663,43,16,13.0,22.0,11.0,4.0,2.0,3083,-0.09375,3,1
1,27,3,209,834,49,16,0.0,1.0,0.0,0.0,0.0,447,0.1,2,2
2,27,3,1508,647,56,16,36.0,33.0,15.0,19.0,8.0,163,0.0,1,1
3,1,31,1008,987,45,4,0.0,1.0,1.0,1.0,0.0,892,0.0,0,1
3,8,30,1111,916,12,4,0.0,0.0,1.0,0.0,0.0,681,0.0,6,1
3,1,40,174,570,56,4,0.0,0.0,1.0,1.0,0.0,606,0.0,1,1
0,10,10,351,384,56,16,8.0,8.0,10.0,5.0,5.0,1635,0.0,0,1
2,7194,7,81,783,5,4,2.0,0.0,3.0,4.0,1.0,566,-0.13958333333333334,0,2
0,34,10,1309,791,43,16,3.0,5.0,11.0,11.0,1.0,1350,0.0,2,1
1,22,18,1547,783,63,4,8.0,3.0,15.0,15.0,0.0,1264,0.1,1,1
0,2255,73,1238,944,63,15,0.0,1.0,0.0,0.0,0.0,1560,0.0,0,1
4,1102,46,1147,159,14,16,16.0,15.0,20.0,10.0,11.0,1348,-0.5,3,0
0,2,68,766,663,43,16,13.0,22.0,11.0,4.0,2.0,2382,0.1,2,2
0,20,70,103,783,60,8,18.0,12.0,22.0,41.0,0.0,1809,0.03333333333333333,0,1
0,1,20,1124,296,27,16,34.0,32.0,58.0,33.0,19.0,1533,-0.012499999999999995,4,2
1,1214,71,762,593,73,13,0.0,0.0,0.0,0.0,0.0,476,0.0,1,1
1,83,96,113,888,3,4,4.0,2.0,12.0,11.0,3.0,2267,0.1,2,1
5,22,3,1124,296,27,16,34.0,32.0,58.0,33.0,19.0,1273,0.4,2,0
4,2051,3,160,321,24,16,0.0,1.0,4.0,4.0,0.0,1996,0.0,1,1
4,2,31,80,530,18,4,70.0,71.0,160.0,163.0,9.0,3031,0.3,1,2
2,1,5,1051,36,45,16,2.0,0.0,0.0,0.0,0.0,2599,-0.2,2,1
0,2,10,1410,446,73,16,26.0,41.0,32.0,40.0,11.0,991,0.0,2,1
2,2,40,349,918,49,4,7.0,4.0,5.0,4.0,1.0,749,0.0,0,1
0,18,31,725,423,73,16,2.0,4.0,1.0,0.0,0.0,803,0.0,1,1
4,1,3,1410,446,73,16,26.0,41.0,32.0,40.0,11.0,561,0.04545454545454545,3,2
2,2,148,297,764,7,16,4.0,1.0,0.0,0.0,0.0,749,0.0,1,1
0,1,66,1013,209,73,16,2.0,4.0,1.0,2.0,1.0,2492,0.0,1,1
2,10,3,80,530,18,4,70.0,71.0,160.0,163.0,9.0,744,-0.1875,1,2
4,2442,2,1499,36,56,4,0.0,2.0,0.0,2.0,0.0,2899,0.25,2,2
0,253,89,1276,862,49,16,0.0,1.0,0.0,0.0,0.0,446,-0.1,1,1
3,22,20,1321,718,43,4,0.0,0.0,2.0,1.0,0.0,1004,0.0,1,1
0,1,73,413,567,38,16,63.0,114.0,51.0,37.0,61.0,1995,0.03333333333333333,2,1
4,1,9,1614,989,56,4,5.0,1.0,8.0,12.0,1.0,1121,0.0,2,1
5,4733,15,1410,446,73,16,26.0,41.0,32.0,40.0,11.0,1966,-0.3333333333333333,1,2
0,255,118,27,789,12,16,6.0,9.0,3.0,1.0,4.0,1966,0.0,0,1
3,20,5,565,893,56,16,11.0,3.0,8.0,6.0,5.0,2619,0.0,0,1
3,2,7,154,320,63,16,6.0,5.0,7.0,6.0,3.0,3018,0.0,3,1
3,1,54,445,612,70,16,2.0,3.0,2.0,2.0,1.0,452,0.0,0,1
3,4735,41,1299,320,12,16,28.0,23.0,38.0,34.0,7.0,2468,0.0,0,1
0,13,12,1124,296,27,16,34.0,32.0,58.0,33.0,19.0,1134,0.1,3,1
3,113,109,1473,36,56,16,0.0,0.0,2.0,0.0,0.0,2046,0.0,0,1
4,1,85,1561,764,3,16,3.0,4.0,2.0,3.0,1.0,749,0.0,0,1
4,2126,63,757,768,47,4,1.0,0.0,1.0,1.0,0.0,575,0.0,1,1
0,1276,66,335,161,63,16,2.0,5.0,0.0,2.0,0.0,1771,0.0,0,1
3,2,12,80,530,18,4,70.0,71.0,160.0,163.0,9.0,1203,-0.16666666666666666,2,2
1,124,38,1575,181,14,16,1.0,2.0,5.0,3.0,0.0,2966,0.0,3,2
1,575,48,593,568,38,4,40.0,29.0,69.0,76.0,7.0,1549,0.0,3,2
1,113,6,1546,184,3,16,0.0,0.0,0.0,0.0,0.0,299,0.0,0,1
3,113,21,1045,227,12,16,0.0,0.0,1.0,0.0,0.0,269,0.0,2,1
3,83,38,80,530,18,4,70.0,71.0,160.0,163.0,9.0,566,0.0,0,1
1,76,7,666,755,56,16,0.0,2.0,1.0,0.0,1.0,1264,-0.16666666666666666,1,1
2,83,73,1231,755,14,16,2.0,5.0,2.0,1.0,1.0,2367,0.4,2,0
0,645,3,1266,98,73,16,1.0,3.0,4.0,0.0,1.0,1145,0.5,1,2
3,412,30,19,716,63,4,0.0,0.0,1.0,0.0,1.0,820,0.0,2,1
3,1737,13,1124,296,27,16,34.0,32.0,58.0,33.0,19.0,377,-0.5,2,2
4,2448,14,629,181,49,4,1.0,1.0,2.0,1.0,0.0,1004,-0.16666666666666666,2,2
4,2,8,80,530,18,4,70.0,71.0,160.0,163.0,9.0,3030,0.4,0,2
1,132,7,389,785,43,4,1.0,3.0,4.0,6.0,0.0,79,0.016666666666666666,2,1
1,23,12,990,597,43,4,0.0,1.0,2.0,4.0,0.0,1004,0.025,2,1
4,76,12,103,783,60,8,18.0,12.0,22.0,41.0,0.0,634,-0.21875,3,0
1,7232,3,593,568,38,4,40.0,29.0,69.0,76.0,7.0,1197,0.3333333333333333,1,2
0,891,3,947,285,43,4,2.0,1.0,1.0,2.0,0.0,634,0.0,1,1
0,209,7,766,663,43,16,13.0,22.0,11.0,4.0,2.0,2142,-0.1,2,1
4,101,3,1405,768,5,4,0.0,0.0,0.0,1.0,0.0,958,0.0,0,1
5,1014,21,978,24,5,4,0.0,0.0,0.0,0.0,1.0,1121,0.0,2,1
0,937,24,530,860,63,16,2.0,8.0,3.0,4.0,1.0,569,0.0,0,1
4,1,17,801,790,2,16,31.0,39.0,31.0,37.0,8.0,2548,0.0,0,1
0,18,15,1508,647,56,16,36.0,33.0,15.0,19.0,8.0,377,0.0,1,1
2,10,10,1409,66,56,16,1.0,0.0,0.0,0.0,0.0,1264,0.1,3,1
2,1,137,547,768,63,4,1.0,0.0,4.0,1.0,0.0,447,0.0,1,1
4,1,48,1270,124,73,16,2.0,12.0,8.0,3.0,1.0,1966,0.0,3,1
2,154,9,1124,296,27,16,34.0,32.0,58.0,33.0,19.0,418,0.0,0,1
2,2921,68,991,783,12,16,33.0,24.0,32.0,35.0,5.0,2243,0.0,0,1
1,1,43,296,790,36,4,0.0,4.0,2.0,8.0,0.0,2213,0.35,4,2
1,1,137,743,790,10,4,11.0,10.0,21.0,16.0,4.0,1461,0.2,2,0
2,1377,17,1147,159,14,16,16.0,15.0,20.0,10.0,11.0,1656,0.5,3,2
1,76,75,103,783,60,8,18.0,12.0,22.0,41.0,0.0,2258,0.0,3,1
0,1,147,1298,320,56,16,30.0,30.0,42.0,23.0,18.0,157,0.2,2,1
4,2,18,1353,985,12,4,0.0,0.0,0.0,1.0,0.0,968,-1.0,1,0
1,1,21,23,487,45,4,0.0,0.0,0.0,0.0,0.0,820,0.0,1,1
4,1,35,772,531,45,11,0.0,0.0,1.0,1.0,0.0,533,-0.1,0,1
4,7245,45,1437,783,43,4,3.0,4.0,5.0,8.0,1.0,851,0.0,4,2
4,450,48,991,783,12,16,33.0,24.0,32.0,35.0,5.0,1264,0.0,0,1
2,2,70,593,568,38,4,40.0,29.0,69.0,76.0,7.0,2972,0.08888888888888889,3,1
0,2,2,766,663,43,16,13.0,22.0,11.0,4.0,2.0,1121,0.0,1,1
4,2,3,1338,816,73,16,0.0,3.0,2.0,5.0,1.0,263,0.0,1,1
3,55,38,1207,768,73,16,19.0,6.0,16.0,14.0,2.0,1656,-0.3333333333333333,3,2
4,65,10,1508,647,56,16,36.0,33.0,15.0,19.0,8.0,2746,0.0,3,1
0,13,2,1140,189,63,13,0.0,1.0,1.0,0.0,0.0,1020,-0.3,3,2
4,657,9,593,568,38,4,40.0,29.0,69.0,76.0,7.0,1054,-0.3333333333333333,2,2
4,7250,10,977,571,34,4,0.0,0.0,0.0,1.0,0.0,736,0.0,2,1
4,1039,32,1450,348,26,4,0.0,1.0,3.0,4.0,0.0,1092,0.0,0,1
1,23,61,455,694,38,16,0.0,0.0,0.0,0.0,0.0,1060,-0.02840909090909091,3,1
2,2,3,1299,320,12,16,28.0,23.0,38.0,34.0,7.0,1804,0.425,3,2
3,385,10,258,115,43,4,0.0,0.0,2.0,4.0,0.0,1004,0.1,3,2
4,23,3,615,783,49,4,1.0,0.0,2.0,1.0,0.0,1508,0.0,0,1
3,23,36,565,893,56,16,11.0,3.0,8.0,6.0,5.0,128,0.0,2,1
1,221,50,571,759,73,4,3.0,4.0,4.0,3.0,1.0,1700,0.4,1,0
4,1508,3,108,788,43,4,0.0,2.0,1.0,2.0,1.0,301,0.05,3,1
4,1,48,675,783,45,4,0.0,1.0,3.0,6.0,0.0,1121,0.2,2,1
2,23,17,901,269,38,13,1.0,0.0,0.0,0.0,0.0,2059,0.1,3,1
1,3420,10,335,161,63,16,2.0,5.0,0.0,2.0,0.0,1560,-0.5,0,0
3,28,109,1147,159,14,16,16.0,15.0,20.0,10.0,11.0,806,0.0,0,1
3,28,18,268,698,12,4,0.0,0.0,2.0,1.0,0.0,1121,-0.125,1,2
1,7262,9,1094,379,14,16,0.0,0.0,0.0,0.0,0.0,2799,0.0,1,1
3,103,80,1367,37,41,4,1.0,0.0,3.0,1.0,0.0,749,0.1,1,2
2,34,2,1124,296,27,16,34.0,32.0,58.0,33.0,19.0,776,0.16818181818181818,1,1
1,2,38,161,755,63,4,1.0,2.0,1.0,5.0,0.0,1009,-0.16666666666666666,0,1
4,23,115,609,210,43,13,0.0,0.0,0.0,1.0,0.0,1777,-0.16666666666666666,1,1
1,1,2,143,909,45,4,0.0,0.0,0.0,0.0,0.0,1762,0.0,1,1
0,181,12,63,495,49,4,0.0,2.0,0.0,2.0,1.0,1371,0.0,1,1
4,227,45,80,530,18,4,70.0,71.0,160.0,163.0,9.0,2723,0.0,2,1
1,63,10,238,758,56,4,0.0,2.0,0.0,0.0,0.0,652,0.05000000000000002,3,2
2,3402,2,80,530,18,4,70.0,71.0,160.0,163.0,9.0,1694,0.0,0,1
0,2,7,779,584,35,16,0.0,1.0,0.0,0.0,0.0,1042,0.2,2,1
3,2,59,827,783,2,16,0.0,2.0,4.0,3.0,0.0,2667,0.2,1,1
3,93,9,242,322,36,16,10.0,17.0,27.0,19.0,8.0,427,0.41818181818181815,7,2
3,1,50,53,36,35,4,2.0,1.0,3.0,0.0,0.0,1123,-0.15000000000000002,0,2
2,1,13,991,783,12,16,33.0,24.0,32.0,35.0,5.0,381,0.0,0,1
2,62,44,535,547,49,10,2.0,0.0,1.0,0.0,0.0,1656,-0.025,6,1
3,23,64,1137,349,5,4,3.0,7.0,11.0,2.0,3.0,2254,0.0,1,1
3,2,74,414,520,70,4,0.0,1.0,4.0,7.0,0.0,2010,0.0,1,1
3,1010,85,1414,935,71,4,3.0,4.0,4.0,1.0,0.0,1646,0.0,0,1
